id,full_name,first_name,last_name,first_origin,last_origin,first_source_rank,last_source_rank,pair_type,label,rotation
full-29350,Yoshihiro Du,Yoshihiro,Du,J,C,94,50,J_C,1,
full-29351,Yoshihiro Zhong,Yoshihiro,Zhong,J,C,94,51,J_C,1,
full-29352,Yoshihiro Jin,Yoshihiro,Jin,J,C,94,52,J_C,1,
full-29353,Yoshihiro Ding,Yoshihiro,Ding,J,C,94,53,J_C,1,
full-29354,Yoshihiro Yao,Yoshihiro,Yao,J,C,94,54,J_C,1,
full-29355,Yoshihiro Ren,Yoshihiro,Ren,J,C,94,55,J_C,1,
full-29356,Yoshihiro Yin,Yoshihiro,Yin,J,C,94,56,J_C,1,
full-29357,Yoshihiro Cui,Yoshihiro,Cui,J,C,94,57,J_C,1,
full-29358,Yoshihiro Liao,Yoshihiro,Liao,J,C,94,58,J_C,1,
full-29359,Yoshihiro Fang,Yoshihiro,Fang,J,C,94,59,J_C,1,
full-29360,Yoshihiro Meng,Yoshihiro,Meng,J,C,94,60,J_C,1,
full-29361,Yoshihiro Dai,Yoshihiro,Dai,J,C,94,61,J_C,1,
full-29362,Yoshihiro Wen,Yoshihiro,Wen,J,C,94,62,J_C,1,
full-29363,Yoshihiro Gu,Yoshihiro,Gu,J,C,94,63,J_C,1,
full-29364,Yoshihiro Qiu,Yoshihiro,Qiu,J,C,94,64,J_C,1,
full-29365,Yoshihiro Jia,Yoshihiro,Jia,J,C,94,65,J_C,1,
full-29366,Yoshihiro Xia,Yoshihiro,Xia,J,C,94,66,J_C,1,
full-29367,Yoshihiro Bai,Yoshihiro,Bai,J,C,94,67,J_C,1,
full-29368,Yoshihiro Hou,Yoshihiro,Hou,J,C,94,68,J_C,1,
full-29369,Yoshihiro Zou,Yoshihiro,Zou,J,C,94,69,J_C,1,
full-29370,Yoshihiro Xiong,Yoshihiro,Xiong,J,C,94,70,J_C,1,
full-29371,Yoshihiro Qin,Yoshihiro,Qin,J,C,94,71,J_C,1,
full-29372,Yoshihiro Ji,Yoshihiro,Ji,J,C,94,72,J_C,1,
full-29373,Yoshihiro Gong,Yoshihiro,Gong,J,C,94,73,J_C,1,
full-29374,Yoshihiro Xue,Yoshihiro,Xue,J,C,94,74,J_C,1,
full-29375,Yoshihiro Qi,Yoshihiro,Qi,J,C,94,75,J_C,1,
full-29376,Yoshihiro Lei,Yoshihiro,Lei,J,C,94,76,J_C,1,
full-29377,Yoshihiro Duan,Yoshihiro,Duan,J,C,94,77,J_C,1,
full-29378,Yoshihiro Xiang,Yoshihiro,Xiang,J,C,94,78,J_C,1,
full-29379,Yoshihiro Long,Yoshihiro,Long,J,C,94,79,J_C,1,
full-29380,Yoshihiro Mao,Yoshihiro,Mao,J,C,94,80,J_C,1,
full-29381,Yoshihiro Tao,Yoshihiro,Tao,J,C,94,81,J_C,1,
full-29382,Yoshihiro Shao,Yoshihiro,Shao,J,C,94,82,J_C,1,
full-29383,Yoshihiro Hao,Yoshihiro,Hao,J,C,94,83,J_C,1,
full-29384,Yoshihiro Lai,Yoshihiro,Lai,J,C,94,84,J_C,1,
full-29385,Yoshihiro Guan,Yoshihiro,Guan,J,C,94,85,J_C,1,
full-29386,Yoshihiro Wan,Yoshihiro,Wan,J,C,94,86,J_C,1,
full-29387,Yoshihiro Qian,Yoshihiro,Qian,J,C,94,87,J_C,1,
full-29388,Yoshihiro Hong,Yoshihiro,Hong,J,C,94,88,J_C,1,
full-29389,Yoshihiro Qu,Yoshihiro,Qu,J,C,94,89,J_C,1,
full-29390,Yoshihiro Mo,Yoshihiro,Mo,J,C,94,90,J_C,1,
full-29391,Yoshihiro Kong,Yoshihiro,Kong,J,C,94,91,J_C,1,
full-29392,Yoshihiro Lan,Yoshihiro,Lan,J,C,94,92,J_C,1,
full-29393,Yoshihiro Kang,Yoshihiro,Kang,J,C,94,93,J_C,1,
full-29394,Yoshihiro Chang,Yoshihiro,Chang,J,C,94,94,J_C,1,
full-29395,Yoshihiro Bao,Yoshihiro,Bao,J,C,94,95,J_C,1,
full-29396,Yoshihiro Ge,Yoshihiro,Ge,J,C,94,96,J_C,1,
full-29397,Yoshihiro Yi,Yoshihiro,Yi,J,C,94,97,J_C,1,
full-29398,Yoshihiro Niu,Yoshihiro,Niu,J,C,94,98,J_C,1,
full-29399,Yoshihiro Xing,Yoshihiro,Xing,J,C,94,99,J_C,1,
full-29400,Yoshihiro Zhan,Yoshihiro,Zhan,J,C,94,100,J_C,1,
full-29401,Kunio Wang,Kunio,Wang,J,C,95,1,J_C,1,
full-29402,Kunio Li,Kunio,Li,J,C,95,2,J_C,1,
full-29403,Kunio Zhang,Kunio,Zhang,J,C,95,3,J_C,1,
full-29404,Kunio Liu,Kunio,Liu,J,C,95,4,J_C,1,
full-29405,Kunio Chen,Kunio,Chen,J,C,95,5,J_C,1,
full-29406,Kunio Yang,Kunio,Yang,J,C,95,6,J_C,1,
full-29407,Kunio Huang,Kunio,Huang,J,C,95,7,J_C,1,
full-29408,Kunio Wu,Kunio,Wu,J,C,95,8,J_C,1,
full-29409,Kunio Xu,Kunio,Xu,J,C,95,9,J_C,1,
full-29410,Kunio Zhao,Kunio,Zhao,J,C,95,10,J_C,1,
full-29411,Kunio Zhou,Kunio,Zhou,J,C,95,11,J_C,1,
full-29412,Kunio Lu,Kunio,Lu,J,C,95,12,J_C,1,
full-29413,Kunio Zhu,Kunio,Zhu,J,C,95,13,J_C,1,
full-29414,Kunio Sun,Kunio,Sun,J,C,95,14,J_C,1,
full-29415,Kunio He,Kunio,He,J,C,95,15,J_C,1,
full-29416,Kunio Ma,Kunio,Ma,J,C,95,16,J_C,1,
full-29417,Kunio Yu,Kunio,Yu,J,C,95,17,J_C,1,
full-29418,Kunio Hu,Kunio,Hu,J,C,95,18,J_C,1,
full-29419,Kunio Lin,Kunio,Lin,J,C,95,19,J_C,1,
full-29420,Kunio Jiang,Kunio,Jiang,J,C,95,20,J_C,1,
full-29421,Kunio Guo,Kunio,Guo,J,C,95,21,J_C,1,
full-29422,Kunio Luo,Kunio,Luo,J,C,95,22,J_C,1,
full-29423,Kunio Gao,Kunio,Gao,J,C,95,23,J_C,1,
full-29424,Kunio Zheng,Kunio,Zheng,J,C,95,24,J_C,1,
full-29425,Kunio Liang,Kunio,Liang,J,C,95,25,J_C,1,
full-29426,Kunio Tang,Kunio,Tang,J,C,95,26,J_C,1,
full-29427,Kunio Wei,Kunio,Wei,J,C,95,27,J_C,1,
full-29428,Kunio Shi,Kunio,Shi,J,C,95,28,J_C,1,
full-29429,Kunio Xie,Kunio,Xie,J,C,95,29,J_C,1,
full-29430,Kunio Song,Kunio,Song,J,C,95,30,J_C,1,
full-29431,Kunio Feng,Kunio,Feng,J,C,95,31,J_C,1,
full-29432,Kunio Yan,Kunio,Yan,J,C,95,32,J_C,1,
full-29433,Kunio Deng,Kunio,Deng,J,C,95,33,J_C,1,
full-29434,Kunio Han,Kunio,Han,J,C,95,34,J_C,1,
full-29435,Kunio Cao,Kunio,Cao,J,C,95,35,J_C,1,
full-29436,Kunio Tan,Kunio,Tan,J,C,95,36,J_C,1,
full-29437,Kunio Ceng,Kunio,Ceng,J,C,95,37,J_C,1,
full-29438,Kunio Peng,Kunio,Peng,J,C,95,38,J_C,1,
full-29439,Kunio Xiao,Kunio,Xiao,J,C,95,39,J_C,1,
full-29440,Kunio Yuan,Kunio,Yuan,J,C,95,40,J_C,1,
full-29441,Kunio Pan,Kunio,Pan,J,C,95,41,J_C,1,
full-29442,Kunio Cai,Kunio,Cai,J,C,95,42,J_C,1,
full-29443,Kunio Cheng,Kunio,Cheng,J,C,95,43,J_C,1,
full-29444,Kunio Fan,Kunio,Fan,J,C,95,44,J_C,1,
full-29445,Kunio Tian,Kunio,Tian,J,C,95,45,J_C,1,
full-29446,Kunio Dong,Kunio,Dong,J,C,95,46,J_C,1,
full-29447,Kunio Fu,Kunio,Fu,J,C,95,47,J_C,1,
full-29448,Kunio Ye,Kunio,Ye,J,C,95,48,J_C,1,
full-29449,Kunio Su,Kunio,Su,J,C,95,49,J_C,1,
full-29450,Kunio Du,Kunio,Du,J,C,95,50,J_C,1,
full-29451,Kunio Zhong,Kunio,Zhong,J,C,95,51,J_C,1,
full-29452,Kunio Jin,Kunio,Jin,J,C,95,52,J_C,1,
full-29453,Kunio Ding,Kunio,Ding,J,C,95,53,J_C,1,
full-29454,Kunio Yao,Kunio,Yao,J,C,95,54,J_C,1,
full-29455,Kunio Ren,Kunio,Ren,J,C,95,55,J_C,1,
full-29456,Kunio Yin,Kunio,Yin,J,C,95,56,J_C,1,
full-29457,Kunio Cui,Kunio,Cui,J,C,95,57,J_C,1,
full-29458,Kunio Liao,Kunio,Liao,J,C,95,58,J_C,1,
full-29459,Kunio Fang,Kunio,Fang,J,C,95,59,J_C,1,
full-29460,Kunio Meng,Kunio,Meng,J,C,95,60,J_C,1,
full-29461,Kunio Dai,Kunio,Dai,J,C,95,61,J_C,1,
full-29462,Kunio Wen,Kunio,Wen,J,C,95,62,J_C,1,
full-29463,Kunio Gu,Kunio,Gu,J,C,95,63,J_C,1,
full-29464,Kunio Qiu,Kunio,Qiu,J,C,95,64,J_C,1,
full-29465,Kunio Jia,Kunio,Jia,J,C,95,65,J_C,1,
full-29466,Kunio Xia,Kunio,Xia,J,C,95,66,J_C,1,
full-29467,Kunio Bai,Kunio,Bai,J,C,95,67,J_C,1,
full-29468,Kunio Hou,Kunio,Hou,J,C,95,68,J_C,1,
full-29469,Kunio Zou,Kunio,Zou,J,C,95,69,J_C,1,
full-29470,Kunio Xiong,Kunio,Xiong,J,C,95,70,J_C,1,
full-29471,Kunio Qin,Kunio,Qin,J,C,95,71,J_C,1,
full-29472,Kunio Ji,Kunio,Ji,J,C,95,72,J_C,1,
full-29473,Kunio Gong,Kunio,Gong,J,C,95,73,J_C,1,
full-29474,Kunio Xue,Kunio,Xue,J,C,95,74,J_C,1,
full-29475,Kunio Qi,Kunio,Qi,J,C,95,75,J_C,1,
full-29476,Kunio Lei,Kunio,Lei,J,C,95,76,J_C,1,
full-29477,Kunio Duan,Kunio,Duan,J,C,95,77,J_C,1,
full-29478,Kunio Xiang,Kunio,Xiang,J,C,95,78,J_C,1,
full-29479,Kunio Long,Kunio,Long,J,C,95,79,J_C,1,
full-29480,Kunio Mao,Kunio,Mao,J,C,95,80,J_C,1,
full-29481,Kunio Tao,Kunio,Tao,J,C,95,81,J_C,1,
full-29482,Kunio Shao,Kunio,Shao,J,C,95,82,J_C,1,
full-29483,Kunio Hao,Kunio,Hao,J,C,95,83,J_C,1,
full-29484,Kunio Lai,Kunio,Lai,J,C,95,84,J_C,1,
full-29485,Kunio Guan,Kunio,Guan,J,C,95,85,J_C,1,
full-29486,Kunio Wan,Kunio,Wan,J,C,95,86,J_C,1,
full-29487,Kunio Qian,Kunio,Qian,J,C,95,87,J_C,1,
full-29488,Kunio Hong,Kunio,Hong,J,C,95,88,J_C,1,
full-29489,Kunio Qu,Kunio,Qu,J,C,95,89,J_C,1,
full-29490,Kunio Mo,Kunio,Mo,J,C,95,90,J_C,1,
full-29491,Kunio Kong,Kunio,Kong,J,C,95,91,J_C,1,
full-29492,Kunio Lan,Kunio,Lan,J,C,95,92,J_C,1,
full-29493,Kunio Kang,Kunio,Kang,J,C,95,93,J_C,1,
full-29494,Kunio Chang,Kunio,Chang,J,C,95,94,J_C,1,
full-29495,Kunio Bao,Kunio,Bao,J,C,95,95,J_C,1,
full-29496,Kunio Ge,Kunio,Ge,J,C,95,96,J_C,1,
full-29497,Kunio Yi,Kunio,Yi,J,C,95,97,J_C,1,
full-29498,Kunio Niu,Kunio,Niu,J,C,95,98,J_C,1,
full-29499,Kunio Xing,Kunio,Xing,J,C,95,99,J_C,1,
full-29500,Kunio Zhan,Kunio,Zhan,J,C,95,100,J_C,1,
full-29501,Yutaka Wang,Yutaka,Wang,J,C,96,1,J_C,1,
full-29502,Yutaka Li,Yutaka,Li,J,C,96,2,J_C,1,
full-29503,Yutaka Zhang,Yutaka,Zhang,J,C,96,3,J_C,1,
full-29504,Yutaka Liu,Yutaka,Liu,J,C,96,4,J_C,1,
full-29505,Yutaka Chen,Yutaka,Chen,J,C,96,5,J_C,1,
full-29506,Yutaka Yang,Yutaka,Yang,J,C,96,6,J_C,1,
full-29507,Yutaka Huang,Yutaka,Huang,J,C,96,7,J_C,1,
full-29508,Yutaka Wu,Yutaka,Wu,J,C,96,8,J_C,1,
full-29509,Yutaka Xu,Yutaka,Xu,J,C,96,9,J_C,1,
full-29510,Yutaka Zhao,Yutaka,Zhao,J,C,96,10,J_C,1,
full-29511,Yutaka Zhou,Yutaka,Zhou,J,C,96,11,J_C,1,
full-29512,Yutaka Lu,Yutaka,Lu,J,C,96,12,J_C,1,
full-29513,Yutaka Zhu,Yutaka,Zhu,J,C,96,13,J_C,1,
full-29514,Yutaka Sun,Yutaka,Sun,J,C,96,14,J_C,1,
full-29515,Yutaka He,Yutaka,He,J,C,96,15,J_C,1,
full-29516,Yutaka Ma,Yutaka,Ma,J,C,96,16,J_C,1,
full-29517,Yutaka Yu,Yutaka,Yu,J,C,96,17,J_C,1,
full-29518,Yutaka Hu,Yutaka,Hu,J,C,96,18,J_C,1,
full-29519,Yutaka Lin,Yutaka,Lin,J,C,96,19,J_C,1,
full-29520,Yutaka Jiang,Yutaka,Jiang,J,C,96,20,J_C,1,
full-29521,Yutaka Guo,Yutaka,Guo,J,C,96,21,J_C,1,
full-29522,Yutaka Luo,Yutaka,Luo,J,C,96,22,J_C,1,
full-29523,Yutaka Gao,Yutaka,Gao,J,C,96,23,J_C,1,
full-29524,Yutaka Zheng,Yutaka,Zheng,J,C,96,24,J_C,1,
full-29525,Yutaka Liang,Yutaka,Liang,J,C,96,25,J_C,1,
full-29526,Yutaka Tang,Yutaka,Tang,J,C,96,26,J_C,1,
full-29527,Yutaka Wei,Yutaka,Wei,J,C,96,27,J_C,1,
full-29528,Yutaka Shi,Yutaka,Shi,J,C,96,28,J_C,1,
full-29529,Yutaka Xie,Yutaka,Xie,J,C,96,29,J_C,1,
full-29530,Yutaka Song,Yutaka,Song,J,C,96,30,J_C,1,
full-29531,Yutaka Feng,Yutaka,Feng,J,C,96,31,J_C,1,
full-29532,Yutaka Yan,Yutaka,Yan,J,C,96,32,J_C,1,
full-29533,Yutaka Deng,Yutaka,Deng,J,C,96,33,J_C,1,
full-29534,Yutaka Han,Yutaka,Han,J,C,96,34,J_C,1,
full-29535,Yutaka Cao,Yutaka,Cao,J,C,96,35,J_C,1,
full-29536,Yutaka Tan,Yutaka,Tan,J,C,96,36,J_C,1,
full-29537,Yutaka Ceng,Yutaka,Ceng,J,C,96,37,J_C,1,
full-29538,Yutaka Peng,Yutaka,Peng,J,C,96,38,J_C,1,
full-29539,Yutaka Xiao,Yutaka,Xiao,J,C,96,39,J_C,1,
full-29540,Yutaka Yuan,Yutaka,Yuan,J,C,96,40,J_C,1,
full-29541,Yutaka Pan,Yutaka,Pan,J,C,96,41,J_C,1,
full-29542,Yutaka Cai,Yutaka,Cai,J,C,96,42,J_C,1,
full-29543,Yutaka Cheng,Yutaka,Cheng,J,C,96,43,J_C,1,
full-29544,Yutaka Fan,Yutaka,Fan,J,C,96,44,J_C,1,
full-29545,Yutaka Tian,Yutaka,Tian,J,C,96,45,J_C,1,
full-29546,Yutaka Dong,Yutaka,Dong,J,C,96,46,J_C,1,
full-29547,Yutaka Fu,Yutaka,Fu,J,C,96,47,J_C,1,
full-29548,Yutaka Ye,Yutaka,Ye,J,C,96,48,J_C,1,
full-29549,Yutaka Su,Yutaka,Su,J,C,96,49,J_C,1,
full-29550,Yutaka Du,Yutaka,Du,J,C,96,50,J_C,1,
full-29551,Yutaka Zhong,Yutaka,Zhong,J,C,96,51,J_C,1,
full-29552,Yutaka Jin,Yutaka,Jin,J,C,96,52,J_C,1,
full-29553,Yutaka Ding,Yutaka,Ding,J,C,96,53,J_C,1,
full-29554,Yutaka Yao,Yutaka,Yao,J,C,96,54,J_C,1,
full-29555,Yutaka Ren,Yutaka,Ren,J,C,96,55,J_C,1,
full-29556,Yutaka Yin,Yutaka,Yin,J,C,96,56,J_C,1,
full-29557,Yutaka Cui,Yutaka,Cui,J,C,96,57,J_C,1,
full-29558,Yutaka Liao,Yutaka,Liao,J,C,96,58,J_C,1,
full-29559,Yutaka Fang,Yutaka,Fang,J,C,96,59,J_C,1,
full-29560,Yutaka Meng,Yutaka,Meng,J,C,96,60,J_C,1,
full-29561,Yutaka Dai,Yutaka,Dai,J,C,96,61,J_C,1,
full-29562,Yutaka Wen,Yutaka,Wen,J,C,96,62,J_C,1,
full-29563,Yutaka Gu,Yutaka,Gu,J,C,96,63,J_C,1,
full-29564,Yutaka Qiu,Yutaka,Qiu,J,C,96,64,J_C,1,
full-29565,Yutaka Jia,Yutaka,Jia,J,C,96,65,J_C,1,
full-29566,Yutaka Xia,Yutaka,Xia,J,C,96,66,J_C,1,
full-29567,Yutaka Bai,Yutaka,Bai,J,C,96,67,J_C,1,
full-29568,Yutaka Hou,Yutaka,Hou,J,C,96,68,J_C,1,
full-29569,Yutaka Zou,Yutaka,Zou,J,C,96,69,J_C,1,
full-29570,Yutaka Xiong,Yutaka,Xiong,J,C,96,70,J_C,1,
full-29571,Yutaka Qin,Yutaka,Qin,J,C,96,71,J_C,1,
full-29572,Yutaka Ji,Yutaka,Ji,J,C,96,72,J_C,1,
full-29573,Yutaka Gong,Yutaka,Gong,J,C,96,73,J_C,1,
full-29574,Yutaka Xue,Yutaka,Xue,J,C,96,74,J_C,1,
full-29575,Yutaka Qi,Yutaka,Qi,J,C,96,75,J_C,1,
full-29576,Yutaka Lei,Yutaka,Lei,J,C,96,76,J_C,1,
full-29577,Yutaka Duan,Yutaka,Duan,J,C,96,77,J_C,1,
full-29578,Yutaka Xiang,Yutaka,Xiang,J,C,96,78,J_C,1,
full-29579,Yutaka Long,Yutaka,Long,J,C,96,79,J_C,1,
full-29580,Yutaka Mao,Yutaka,Mao,J,C,96,80,J_C,1,
full-29581,Yutaka Tao,Yutaka,Tao,J,C,96,81,J_C,1,
full-29582,Yutaka Shao,Yutaka,Shao,J,C,96,82,J_C,1,
full-29583,Yutaka Hao,Yutaka,Hao,J,C,96,83,J_C,1,
full-29584,Yutaka Lai,Yutaka,Lai,J,C,96,84,J_C,1,
full-29585,Yutaka Guan,Yutaka,Guan,J,C,96,85,J_C,1,
full-29586,Yutaka Wan,Yutaka,Wan,J,C,96,86,J_C,1,
full-29587,Yutaka Qian,Yutaka,Qian,J,C,96,87,J_C,1,
full-29588,Yutaka Hong,Yutaka,Hong,J,C,96,88,J_C,1,
full-29589,Yutaka Qu,Yutaka,Qu,J,C,96,89,J_C,1,
full-29590,Yutaka Mo,Yutaka,Mo,J,C,96,90,J_C,1,
full-29591,Yutaka Kong,Yutaka,Kong,J,C,96,91,J_C,1,
full-29592,Yutaka Lan,Yutaka,Lan,J,C,96,92,J_C,1,
full-29593,Yutaka Kang,Yutaka,Kang,J,C,96,93,J_C,1,
full-29594,Yutaka Chang,Yutaka,Chang,J,C,96,94,J_C,1,
full-29595,Yutaka Bao,Yutaka,Bao,J,C,96,95,J_C,1,
full-29596,Yutaka Ge,Yutaka,Ge,J,C,96,96,J_C,1,
full-29597,Yutaka Yi,Yutaka,Yi,J,C,96,97,J_C,1,
full-29598,Yutaka Niu,Yutaka,Niu,J,C,96,98,J_C,1,
full-29599,Yutaka Xing,Yutaka,Xing,J,C,96,99,J_C,1,
full-29600,Yutaka Zhan,Yutaka,Zhan,J,C,96,100,J_C,1,
full-29601,Taeko Wang,Taeko,Wang,J,C,97,1,J_C,1,
full-29602,Taeko Li,Taeko,Li,J,C,97,2,J_C,1,
full-29603,Taeko Zhang,Taeko,Zhang,J,C,97,3,J_C,1,
full-29604,Taeko Liu,Taeko,Liu,J,C,97,4,J_C,1,
full-29605,Taeko Chen,Taeko,Chen,J,C,97,5,J_C,1,
full-29606,Taeko Yang,Taeko,Yang,J,C,97,6,J_C,1,
full-29607,Taeko Huang,Taeko,Huang,J,C,97,7,J_C,1,
full-29608,Taeko Wu,Taeko,Wu,J,C,97,8,J_C,1,
full-29609,Taeko Xu,Taeko,Xu,J,C,97,9,J_C,1,
full-29610,Taeko Zhao,Taeko,Zhao,J,C,97,10,J_C,1,
full-29611,Taeko Zhou,Taeko,Zhou,J,C,97,11,J_C,1,
full-29612,Taeko Lu,Taeko,Lu,J,C,97,12,J_C,1,
full-29613,Taeko Zhu,Taeko,Zhu,J,C,97,13,J_C,1,
full-29614,Taeko Sun,Taeko,Sun,J,C,97,14,J_C,1,
full-29615,Taeko He,Taeko,He,J,C,97,15,J_C,1,
full-29616,Taeko Ma,Taeko,Ma,J,C,97,16,J_C,1,
full-29617,Taeko Yu,Taeko,Yu,J,C,97,17,J_C,1,
full-29618,Taeko Hu,Taeko,Hu,J,C,97,18,J_C,1,
full-29619,Taeko Lin,Taeko,Lin,J,C,97,19,J_C,1,
full-29620,Taeko Jiang,Taeko,Jiang,J,C,97,20,J_C,1,
full-29621,Taeko Guo,Taeko,Guo,J,C,97,21,J_C,1,
full-29622,Taeko Luo,Taeko,Luo,J,C,97,22,J_C,1,
full-29623,Taeko Gao,Taeko,Gao,J,C,97,23,J_C,1,
full-29624,Taeko Zheng,Taeko,Zheng,J,C,97,24,J_C,1,
full-29625,Taeko Liang,Taeko,Liang,J,C,97,25,J_C,1,
full-29626,Taeko Tang,Taeko,Tang,J,C,97,26,J_C,1,
full-29627,Taeko Wei,Taeko,Wei,J,C,97,27,J_C,1,
full-29628,Taeko Shi,Taeko,Shi,J,C,97,28,J_C,1,
full-29629,Taeko Xie,Taeko,Xie,J,C,97,29,J_C,1,
full-29630,Taeko Song,Taeko,Song,J,C,97,30,J_C,1,
full-29631,Taeko Feng,Taeko,Feng,J,C,97,31,J_C,1,
full-29632,Taeko Yan,Taeko,Yan,J,C,97,32,J_C,1,
full-29633,Taeko Deng,Taeko,Deng,J,C,97,33,J_C,1,
full-29634,Taeko Han,Taeko,Han,J,C,97,34,J_C,1,
full-29635,Taeko Cao,Taeko,Cao,J,C,97,35,J_C,1,
full-29636,Taeko Tan,Taeko,Tan,J,C,97,36,J_C,1,
full-29637,Taeko Ceng,Taeko,Ceng,J,C,97,37,J_C,1,
full-29638,Taeko Peng,Taeko,Peng,J,C,97,38,J_C,1,
full-29639,Taeko Xiao,Taeko,Xiao,J,C,97,39,J_C,1,
full-29640,Taeko Yuan,Taeko,Yuan,J,C,97,40,J_C,1,
full-29641,Taeko Pan,Taeko,Pan,J,C,97,41,J_C,1,
full-29642,Taeko Cai,Taeko,Cai,J,C,97,42,J_C,1,
full-29643,Taeko Cheng,Taeko,Cheng,J,C,97,43,J_C,1,
full-29644,Taeko Fan,Taeko,Fan,J,C,97,44,J_C,1,
full-29645,Taeko Tian,Taeko,Tian,J,C,97,45,J_C,1,
full-29646,Taeko Dong,Taeko,Dong,J,C,97,46,J_C,1,
full-29647,Taeko Fu,Taeko,Fu,J,C,97,47,J_C,1,
full-29648,Taeko Ye,Taeko,Ye,J,C,97,48,J_C,1,
full-29649,Taeko Su,Taeko,Su,J,C,97,49,J_C,1,
full-29650,Taeko Du,Taeko,Du,J,C,97,50,J_C,1,
full-29651,Taeko Zhong,Taeko,Zhong,J,C,97,51,J_C,1,
full-29652,Taeko Jin,Taeko,Jin,J,C,97,52,J_C,1,
full-29653,Taeko Ding,Taeko,Ding,J,C,97,53,J_C,1,
full-29654,Taeko Yao,Taeko,Yao,J,C,97,54,J_C,1,
full-29655,Taeko Ren,Taeko,Ren,J,C,97,55,J_C,1,
full-29656,Taeko Yin,Taeko,Yin,J,C,97,56,J_C,1,
full-29657,Taeko Cui,Taeko,Cui,J,C,97,57,J_C,1,
full-29658,Taeko Liao,Taeko,Liao,J,C,97,58,J_C,1,
full-29659,Taeko Fang,Taeko,Fang,J,C,97,59,J_C,1,
full-29660,Taeko Meng,Taeko,Meng,J,C,97,60,J_C,1,
full-29661,Taeko Dai,Taeko,Dai,J,C,97,61,J_C,1,
full-29662,Taeko Wen,Taeko,Wen,J,C,97,62,J_C,1,
full-29663,Taeko Gu,Taeko,Gu,J,C,97,63,J_C,1,
full-29664,Taeko Qiu,Taeko,Qiu,J,C,97,64,J_C,1,
full-29665,Taeko Jia,Taeko,Jia,J,C,97,65,J_C,1,
full-29666,Taeko Xia,Taeko,Xia,J,C,97,66,J_C,1,
full-29667,Taeko Bai,Taeko,Bai,J,C,97,67,J_C,1,
full-29668,Taeko Hou,Taeko,Hou,J,C,97,68,J_C,1,
full-29669,Taeko Zou,Taeko,Zou,J,C,97,69,J_C,1,
full-29670,Taeko Xiong,Taeko,Xiong,J,C,97,70,J_C,1,
full-29671,Taeko Qin,Taeko,Qin,J,C,97,71,J_C,1,
full-29672,Taeko Ji,Taeko,Ji,J,C,97,72,J_C,1,
full-29673,Taeko Gong,Taeko,Gong,J,C,97,73,J_C,1,
full-29674,Taeko Xue,Taeko,Xue,J,C,97,74,J_C,1,
full-29675,Taeko Qi,Taeko,Qi,J,C,97,75,J_C,1,
full-29676,Taeko Lei,Taeko,Lei,J,C,97,76,J_C,1,
full-29677,Taeko Duan,Taeko,Duan,J,C,97,77,J_C,1,
full-29678,Taeko Xiang,Taeko,Xiang,J,C,97,78,J_C,1,
full-29679,Taeko Long,Taeko,Long,J,C,97,79,J_C,1,
full-29680,Taeko Mao,Taeko,Mao,J,C,97,80,J_C,1,
full-29681,Taeko Tao,Taeko,Tao,J,C,97,81,J_C,1,
full-29682,Taeko Shao,Taeko,Shao,J,C,97,82,J_C,1,
full-29683,Taeko Hao,Taeko,Hao,J,C,97,83,J_C,1,
full-29684,Taeko Lai,Taeko,Lai,J,C,97,84,J_C,1,
full-29685,Taeko Guan,Taeko,Guan,J,C,97,85,J_C,1,
full-29686,Taeko Wan,Taeko,Wan,J,C,97,86,J_C,1,
full-29687,Taeko Qian,Taeko,Qian,J,C,97,87,J_C,1,
full-29688,Taeko Hong,Taeko,Hong,J,C,97,88,J_C,1,
full-29689,Taeko Qu,Taeko,Qu,J,C,97,89,J_C,1,
full-29690,Taeko Mo,Taeko,Mo,J,C,97,90,J_C,1,
full-29691,Taeko Kong,Taeko,Kong,J,C,97,91,J_C,1,
full-29692,Taeko Lan,Taeko,Lan,J,C,97,92,J_C,1,
full-29693,Taeko Kang,Taeko,Kang,J,C,97,93,J_C,1,
full-29694,Taeko Chang,Taeko,Chang,J,C,97,94,J_C,1,
full-29695,Taeko Bao,Taeko,Bao,J,C,97,95,J_C,1,
full-29696,Taeko Ge,Taeko,Ge,J,C,97,96,J_C,1,
full-29697,Taeko Yi,Taeko,Yi,J,C,97,97,J_C,1,
full-29698,Taeko Niu,Taeko,Niu,J,C,97,98,J_C,1,
full-29699,Taeko Xing,Taeko,Xing,J,C,97,99,J_C,1,
full-29700,Taeko Zhan,Taeko,Zhan,J,C,97,100,J_C,1,
full-29701,Tatsuo Wang,Tatsuo,Wang,J,C,98,1,J_C,1,
full-29702,Tatsuo Li,Tatsuo,Li,J,C,98,2,J_C,1,
full-29703,Tatsuo Zhang,Tatsuo,Zhang,J,C,98,3,J_C,1,
full-29704,Tatsuo Liu,Tatsuo,Liu,J,C,98,4,J_C,1,
full-29705,Tatsuo Chen,Tatsuo,Chen,J,C,98,5,J_C,1,
full-29706,Tatsuo Yang,Tatsuo,Yang,J,C,98,6,J_C,1,
full-29707,Tatsuo Huang,Tatsuo,Huang,J,C,98,7,J_C,1,
full-29708,Tatsuo Wu,Tatsuo,Wu,J,C,98,8,J_C,1,
full-29709,Tatsuo Xu,Tatsuo,Xu,J,C,98,9,J_C,1,
